,PRODUCTO,TIENDA,TIPO_TIENDA,MUNICIPIO,ESTADO,INCUMPLIMIENTO
26404,ROPA, CASSANDRA,PRENDAS DE VESTIR,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26405,ROPA,TIENDA DE ROPA KEOPS,ROPA PARA CABALLERO,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26406,ZAPATOS,ZAPATERIA MEGA ZUM,ZAPATERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26407,ROPA,TIENDA DE ROPA MATILDA,ROPA PARA DAMA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26408,ARTICULOS PARA REGALO,TIENDA DE REGALOS COLOCHO,REGALOS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26409,ROPA,NOVEDADES LIRIOS,NOVEDADES Y FANTASIAS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26410,BOLSO PARA DAMA,ACCESORIOS  CANDY,ARTICULOS DE PLASTICO,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26411,ROPA,NOVEDADES WENDY,ROPA PARA DAMA,MAPASTEPEC,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26412,ROPA,BONETERIA Y NOVEDADES CHATTY,NOVEDADES Y FANTASIAS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26413,ROPA,NOVEDADES DEPORTIVAS BETHEL,ROPA DEPORTIVA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26414,ROPA,BOUTIQUE INFANTIL RICKYïS,PRENDAS DE VESTIR,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26415,ROPA,BOUTIQUE INFANTIL RICKYïS,PRENDAS DE VESTIR,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26416,ZAPATOS,ZAPATERIA KIDS,ZAPATERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26417,ZAPATOS,ZAPATERIA INFANTIL Y/O KARINA ELSA CARMEN ZUÑIGA,ZAPATERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26418,ROPA,MODA INFANTIL LAS PRINCESAS,ROPA INFANTIL,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26419,ZAPATOS,ZAPATERIAS PAKAR /CALZADOS CIGA S.A DE C.V.,ZAPATERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26420,ZAPATOS,ZAïPATERIA PAKAR /CALZADOS CIGA S.A DE C.V.,ZAPATERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26421,ZAPATOS,ROPA Y CALZADO INFANTIL Y/O KELSI GUADALUPE CARMEN ZUÑIGA,ROPA INFANTIL,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26422,ZAPATOS,ROPA Y CALZADO INFANTIL Y/O KELSI GUADALUPE CARMEN ZUÑIGA,ROPA INFANTIL,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26423,ROPA INFANTIL,GRANDES ALMACENES  LIVERPOOL  S.A. DE C.V.,PLAZA COMERCIAL,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26424,ROPA INFANTIL,GRANDES ALMACENES  LIVERPOOL  S.A. DE C.V.,PLAZA COMERCIAL,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26425,JUGUETES,CENTRO COMERCIAL PLAZA FANTASIA,NOVEDADES Y FANTASIAS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26426,ROPA,TIENDAS SORIANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26427,ROPA,TIENDAS SORIANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26428,ROPA,COPPEL S.A DE C.V.,TIENDA DEPARTAMENTAL,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26429,ROPA INFANTIL,TIENDAS CHEDRAUI  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26430,ROPA INFANTIL,TIENDAS CHEDRAUI  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26431,ROPA INFANTIL,TIENDAS CHEDRAUI S.A DE C.V.,TIENDA DE AUTOSERVICIO,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26432,ROPA INFANTIL,TIENDAS CHEDRAUI S.A DE C.V.,TIENDA DE AUTOSERVICIO,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26433,ROPA,TIENDA DE ROPA TA  BARATO,ROPA PARA CABALLERO,HUIXTLA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26434,ZAPATOS,ZAPATERIAS PAKAR,ZAPATERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26435,ROPA,SUBURBIA,PRENDAS DE VESTIR,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26436,ROPA,SUBURBIA,PRENDAS DE VESTIR,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26437,ZAPATOS,SKECHERS,ZAPATERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26438,ROPA,GRUPO EMY-PROMODA S.A DE C.V.,ROPA PARA CABALLERO,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26439,ROPA,ALL SPORT,ROPA DEPORTIVA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26440,ROPA,ALL SPORT,ROPA DEPORTIVA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26441,ZAPATOS, COPPEL SA DE C.V.,TIENDA DEPARTAMENTAL,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26442,ZAPATOS, COPPEL SA DE C.V.,TIENDA DEPARTAMENTAL,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26443,ROPA,CUERITOS,ROPA PARA CABALLERO,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26444,ROPA,CUERITOS,ROPA PARA CABALLERO,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26445,ROPA INFANTIL,EL CARRUSEL MAGICO,ROPA INFANTIL,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26446,ROPA,BONETERIA Y UNIFORMES LAS  TRES B,ROPA DEPORTIVA,PIJIJIAPAN,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26447,DULCES Y GOLOSINAS,DULCERIA PAQUITO,DULCES Y CHOCOLATES,PIJIJIAPAN,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26448,ROPA,NOVEDADES DEL CENTRO,ROPA PARA DAMA,PIJIJIAPAN,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26449,MUEBLES PARA EL HOGAR,MUEBLERIA DEL SURESTE,MUEBLERIA,PIJIJIAPAN,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26450,ZAPATOS,CALZAMODA  DEL SURESTE S.A DE C.V.,ZAPATERIA,PIJIJIAPAN,CHIAPAS,Carece de nombre o denominacion o razon social del fabricante y/o importador
26451,ARTICULOS DEL HOGAR,IMPORTADORA ALVI,SIN GIRO ESPECIFICO,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26452,ARTICULOS DEL HOGAR,CREDILAND S.A DE C.V.,MUEBLERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26453,ARTICULOS DEL HOGAR,TU TIENDA DE REMATE CAHS Y/O DISTRIBUCIONES MUEBLERAS  SA DE CV.,PRODUCTOS ELECTRICOS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26454,ZAPATOS,ZOY ZOLO YO,ZAPATERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26455,ROPA,COMERCIAL IAC S.A DE C.V. (VERTICHE),PRENDAS DE VESTIR,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26456,ROPA,MODA PARISINA,BOUTIQUE,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26457,ZAPATOS,ZAPATERIA DEL DESCUENTO,ZAPATERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26458,ZAPATOS,ZAPATERIAS ARTHER,ZAPATERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26459,ROPA,ELECZION,ROPA PARA DAMA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26460,LLANTAS PARA AUTOMOVILES,AVANTE / DISCOUNT TIRES DE MEXICO SA DE CV.,DISTRIBUIDORA DE LLANTAS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26461,LLANTAS PARA AUTOMOVILES,AVANTE / DISCOUNT TIRES DE MEXICO SA DE CV.,DISTRIBUIDORA DE LLANTAS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26462,ROPA,BOUTIQUE VALERY,ROPA PARA DAMA,HUIXTLA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26463,VEHICULOS,GINZA AUTOMOTORES S.A DE C.V.  Y/O FARRERA,VENTA DE AUTOMOVILES Y MOTOCICLETAS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26464,VEHICULOS,GINZA AUTOMOTORES S.A DE C.V.  Y/O FARRERA,VENTA DE AUTOMOVILES Y MOTOCICLETAS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26465,LLANTAS PARA AUTOMOVILES,EUZKADI/CONTINENTAL-MARIA CECILIA LOPE LOPEZ,DISTRIBUIDORA DE LLANTAS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26466,LLANTAS PARA AUTOMOVILES,EUZKADI/CONTINENTAL-MARIA CECILIA LOPE LOPEZ,DISTRIBUIDORA DE LLANTAS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26467,LLANTAS PARA AUTOMOVILES,DISTRIBUIDORA DE LLANTAS LA BENDICION,DISTRIBUIDORA DE LLANTAS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26468,LLANTAS PARA AUTOMOVILES,DISTRIBUIDORA DE LLANTAS LA BENDICION,DISTRIBUIDORA DE LLANTAS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26469,LLANTAS PARA AUTOMOVILES,GOOD YEAR /LLANTAS Y ADITAMENTOS DE LA COSTA S.A DE C.V.,DISTRIBUIDORA DE LLANTAS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26470,LLANTAS PARA AUTOMOVILES,GOOD YEAR /LLANTAS Y ADITAMENTOS DE LA COSTA S.A DE C.V.,DISTRIBUIDORA DE LLANTAS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26471,ROPA,VOGA,ROPA PARA CABALLERO,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26472,LLANTAS PARA AUTOMOVILES,LLANTAS Y CAMRAS DE LA COSTA,DISTRIBUIDORA DE LLANTAS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26473,LLANTAS PARA AUTOMOVILES,LLANTAS Y CAMRAS DE LA COSTA,DISTRIBUIDORA DE LLANTAS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26474,LLANTAS PARA AUTOMOVILES,GENERALTIRE /MAURICIO ZUARTH CULEBRO,DISTRIBUIDORA DE LLANTAS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26475,LLANTAS PARA AUTOMOVILES,GENERALTIRE /MAURICIO ZUARTH CULEBRO,DISTRIBUIDORA DE LLANTAS,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26476,LLANTAS PARA AUTOMOVILES,LA UNION LLANTAS,TALLER MECANICO,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26477,LLANTAS PARA AUTOMOVILES,LA UNION LLANTAS,TALLER MECANICO,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26478,AGUA  PURIFICADA,AGUA PURIFICADA VITAL,VENTA DE AGUA PURIFICADA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26479,AGUA  PURIFICADA,NATURALISSI,VENTA DE AGUA PURIFICADA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26480,AGUA  PURIFICADA,AGUA PURIFICADA TACANA,VENTA DE AGUA PURIFICADA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26481,AGUA  PURIFICADA,COMERCIALIZADORA AGUA CHULA S.A DE C.V.,VENTA DE AGUA PURIFICADA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26482,AGUA  PURIFICADA,PURIFICADORA DE AGUA TITAN,VENTA DE AGUA PURIFICADA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26483,AGUA  PURIFICADA,AGUA PACIFICO SUR,VENTA DE AGUA PURIFICADA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26484,APARATOS ELECTRODOMESTICOS,BOMSSA,MUEBLERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26485,AGUA  PURIFICADA,PURIFICADORA DE AGUA  PURITRONIC,VENTA DE AGUA PURIFICADA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26486,ZAPATOS,LOB FOOTWEAR S.A DE C.V,ZAPATERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26487,ROPA,QUARRY   Y/O  VICTIMA DE LA MODA SA DE CV.,ROPA PARA DAMA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26488,APARATOS ELECTRICOS,FOTO CONTINO DE VERACRUZ  SA DE C.V.,MUEBLES PARA EL HOGAR,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26489,ROPA,ELITE LOCKERS,BOUTIQUE,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26490,ROPA,ELITE LOCKERS,BOUTIQUE,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26491,ROPA,OPERADORA LOB   S.A.  DE C.V.,PRENDAS DE VESTIR,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26492,ROPA,OPERADORA LOB   S.A.  DE C.V.,PRENDAS DE VESTIR,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26493,APARATOS ELECTRICOS,TIENDAS CHEDRAUI  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26494,ROPA,COPPEL S.A DE C.V.,TIENDA DEPARTAMENTAL,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26495,ROPA,COPPEL S.A DE C.V.,TIENDA DEPARTAMENTAL,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26496,ROPA,EL ARMARIO Y/O MODAS KAILA S.A DE C.V.,PRENDAS DE VESTIR,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26497,JOYERIA,GRUPO MERAG S.A DE  C.V.,JOYERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26498,JOYERIA,JOYERIA EL ZAFIRO RELOJERIA,JOYERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26499,JOYERIA,JOYERIA Y RELOJERIA LA PERLA,JOYERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26500,JOYERIA,JOYERIA REX,JOYERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26501,JOYERIA,JOYERIA LUPITA,JOYERIA,HUIXTLA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26502,JOYERIA,JOYERIA PENAGOS,JOYERIA,HUIXTLA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26503,JOYERIA,JOYERIA LA ESMERALDA,JOYERIA,HUIXTLA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26504,JOYERIA,JOYERIA HIDALGO,JOYERIA,HUIXTLA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26505,JOYERIA,JOYERIA HANNIA,JOYERIA,HUIXTLA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26506,ARTICULOS DE ORO,PLATERIA TAXCO,JOYERIA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26507,INSTRUMENTOS MUSICALES,AUDIO MUSICA DE TAPACHULA,INSTRUMENTOS MUSICALES,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26508,ROPA,JA-VA BOUTIQUE,ROPA PARA DAMA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26509,ROPA,NOVEDADES KAREN,ROPA PARA DAMA,TAPACHULA,CHIAPAS,NO SE DETECTO INCUMPLIMIENTO
26510,JUGUETES,TIENDA SORIANA S.A. DE C.V.,TIENDA DE AUTOSERVICIO,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26511,JUGUETES,TIENDA SORIANA S.A. DE C.V.,TIENDA DE AUTOSERVICIO,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26512,JUGUETES,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,CUAUTITLAN IZCALLI,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26513,CAFE,NUEVA WALMART DE MEXICO S. DE R.L. DE C.V. Y/O SUPERAMA,LAVADO Y ENGRASADO,TLALNEPANTLA DE BAZ,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26514,PAN,NUEVA WALMART DE MEXICO S. DE R.L. DE C.V. Y/O SUPERAMA,LAVADO Y ENGRASADO,TLALNEPANTLA DE BAZ,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26515,JUGUETES,TIENDAS SORIANA S.A. DE C.V.,TIENDA DEPARTAMENTAL,COACALCO DE BERRIOZABAL,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26516,JUGUETES,TIENDAS SORIANA S.A. DE C.V.,TIENDA DEPARTAMENTAL,COACALCO DE BERRIOZABAL,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26517,JUGUETES,NUEVA WAL MART DE MEXICO S. DE R.L. DE C.V.,TIENDA DE AUTOSERVICIO,TULTITLAN,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26518,PRENDAS DE VESTIR,COMERCIALIZADORA DOMARTS S.A DE C.V. Y/O CONVERSE,ZAPATERIA,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26519,PAN,CITY CLUB  Y/O TIENDA SORIANA S.A. DE C.V.,TIENDA DE AUTOSERVICIO,TLALNEPANTLA DE BAZ,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26520,JUGUETES,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,ZUMPANGO,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26521,JUGUETES,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V.,TIENDA DE AUTOSERVICIO,ZUMPANGO,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26522,JUGUETES,SEARS OPERADORA MEXICO S.A DE C.V.,TIENDA DEPARTAMENTAL,COACALCO DE BERRIOZABAL,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26523,PILAS,VENTA DE APARATOS ELECTRONICOS STEREN SHOP S.A DE C.V.,PRODUCTOS ELECTRONICOS,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26524,ZAPATOS,ZARA MEXICO CONTRATO 1A ENP,TIENDA DEPARTAMENTAL,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26525,ZAPATOS,ZARA MEXICO CONTRATO 1A ENP,TIENDA DEPARTAMENTAL,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26526,ZAPATOS,C&A MEXICO S DE R.L.,TIENDA DEPARTAMENTAL,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26527,PAN,PANADERIA EL HORNO  Y/O PANIFICADORA IRACHE S.A. DE C.V.,PANADERIA,TLALNEPANTLA DE BAZ,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26528,ZAPATOS,CALZADOS EL DORADO S.A.C .V. Y/O ZAPATERIA TRES REYES,ZAPATERIA,TLALNEPANTLA DE BAZ,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26529,PRENDAS DE VESTIR,VENTA DE ROPA PROMODA,PRENDAS DE VESTIR,CUAUTITLAN IZCALLI,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26530,PRENDAS DE VESTIR,VENTA DE ROPA PROMODA,PRENDAS DE VESTIR,CUAUTITLAN IZCALLI,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26531,PRENDAS DE VESTIR,MULTIBRAND  OUTLET STORES S.A DE C.V. Y/O PROMODA,PRENDAS DE VESTIR,TLALNEPANTLA DE BAZ,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26532,PRENDAS DE VESTIR,MULTIBRAND  OUTLET STORES S.A DE C.V. Y/O PROMODA,PRENDAS DE VESTIR,TLALNEPANTLA DE BAZ,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26533,PRENDAS DE VESTIR,VENTA DE ROPA SASHA,PRENDAS DE VESTIR,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26534,ARTICULOS PARA MASCOTAS,MASKOTA S.A DE C.V.,ACCESORIOS PARA MASCOTA,ECATEPEC DE MORELOS,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26535,ARTICULOS PARA MASCOTAS,MASKOTA S.A DE C.V.,ACCESORIOS PARA MASCOTA,ECATEPEC DE MORELOS,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26536,ARTICULOS PARA MASCOTAS,MASKOTA S.A DE C.V.,ACCESORIOS PARA MASCOTA,ECATEPEC DE MORELOS,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26537,JUGUETES,JUGUE TOYïS PLANET,JUGUETERIA,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26538,JUGUETES,VIDEO JUEGOS V GAMES,VIDEO JUEGOS,TLALNEPANTLA DE BAZ,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26539,ART. DESECHABLES PARA FIESTA,FRIDA FIESTAS S. DE R.L. DE C.V.,SIN GIRO ESPECIFICO,CUAUTITLAN IZCALLI,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26540,SIN ESPECIFICAR,TIENDA SORIANA  S.A DE C.V,TIENDA DE AUTOSERVICIO,CUAUTITLAN,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26541,CARNE DE POLLO,POLLERIA Y VERDULERIA,POLLERIA,CUAUTITLAN IZCALLI,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26542,ARTICULOS DE LIMPIEZA PERSONAL,FARMACIAS EL FENIX DEL CENTRO S.A. C.V.,FARMACIA,TLALNEPANTLA DE BAZ,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26543,ARTICULOS DE LIMPIEZA PERSONAL,FARMACIAS EL FENIX DEL CENTRO S.A. C.V.,FARMACIA,TLALNEPANTLA DE BAZ,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26544,REFRESCOS,CHILIM BALAM.S A DE C.V.,DULCERIA,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26545,FRITURAS Y BOTANAS,CHILIM BALAM.S A DE C.V.,DULCERIA,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26546,DULCES Y GOLOSINAS,CINEPOLIS DE MEXICO S.A. DE C.V.,CINEMA,ATIZAPAN DE ZARAGOZA,MEXICO,Producto Caducado
26547,AGUA  PURIFICADA,CINEMEX/OPERADORA DE CINEMAS S.A DE C.V.,CINEMA,TULTITLAN,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26548,BEBIDAS,CINEMEX/OPERADORA DE CINEMAS S.A DE C.V.,CINEMA,TULTITLAN,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26549,AGUA  PURIFICADA,OPERADORA COMERCIAL DE DESARROLLO S.A DE C.V. Y /O CINEPOLIS,CINEMA,COACALCO DE BERRIOZABAL,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26550,VIDEOS- DISCOS COMPACTOS - VIDEO JUEGOS,TIENDA DE DISCOS MIX UP,TIENDA DE DISCOS,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26551,ZAPATOS,GEORGIE BOY S A DE C.V.,ROPA INFANTIL,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26552,ZAPATOS,GEORGIE BOY S A DE C.V.,ROPA INFANTIL,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26553,PRENDAS DE VESTIR,VENTA DE ROPA ADIDAS DE MEXICO S.A.D E C.V.,ARTICULOS DEPORTIVOS,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26554,PRENDAS DE VESTIR,VENTA DE ROPA ADIDAS DE MEXICO S.A.D E C.V.,ARTICULOS DEPORTIVOS,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26555,PRENDAS DE VESTIR,VENTA DE ROPA ADIDAS DE MEXICO S.A.D E C.V.,ARTICULOS DEPORTIVOS,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26556,CERVEZA,MISCELANEA ANA PAOLA,ABARROTES,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26557,ENCENDEDORES,ABARROTES BETO,ABARROTES,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26558,ZAPATOS,DEPORTES MARTI S.A. DE C.V.,ARTICULOS DEPORTIVOS,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
26559,ZAPATOS,DEPORTES MARTI S.A. DE C.V.,ARTICULOS DEPORTIVOS,ATIZAPAN DE ZARAGOZA,MEXICO,NO SE DETECTO INCUMPLIMIENTO
